ticket_id,product_id,product_name,category,quantity,unit_price,subtotal,tags
T000071,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T000071,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T000072,P032,Bebida energética (4 uds),Bebida,1,4.0,4.0,"energia,bebida"
T000072,P033,Patatas fritas,Snack,1,1.5,1.5,snack
T000072,P034,Sandwich mixto,Preparado,1,2.2,2.2,rapido
T000072,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T000072,P030,Pasta instantánea (5 uds),Preparado,2,3.5,7.0,"rapido,economico"
T000073,P032,Bebida energética (4 uds),Bebida,3,4.0,12.0,"energia,bebida"
T000073,P033,Patatas fritas,Snack,2,1.5,3.0,snack
T000073,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T000074,P031,Pizza congelada,Congelado,1,2.8,2.8,"congelado,rapido"
T000074,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T000074,P030,Pasta instantánea (5 uds),Preparado,1,3.5,3.5,"rapido,economico"
T000075,P031,Pizza congelada,Congelado,2,2.8,5.6,"congelado,rapido"
T000075,P034,Sandwich mixto,Preparado,3,2.2,6.6,rapido
T000075,P030,Pasta instantánea (5 uds),Preparado,4,3.5,14.0,"rapido,economico"
T000075,P032,Bebida energética (4 uds),Bebida,2,4.0,8.0,"energia,bebida"
T000076,P033,Patatas fritas,Snack,3,1.5,4.5,snack
T000076,P034,Sandwich mixto,Preparado,4,2.2,8.8,rapido
T000076,P032,Bebida energética (4 uds),Bebida,4,4.0,16.0,"energia,bebida"
T000077,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T000077,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T000077,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T000078,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T000078,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T000078,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T000078,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T000078,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T000079,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T000079,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T000079,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T000079,P042,Jamón ibérico (100g),Embutido,1,15.5,15.5,"gourmet,jamon"
T000080,P044,Chocolate 85% cacao,Dulce,3,3.8,11.4,"gourmet,chocolate"
T000080,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T000080,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T000081,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T000081,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T000081,P043,Vino tinto reserva,Bebida,2,9.5,19.0,"gourmet,vino"
T000081,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T000081,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T000082,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T000082,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T000082,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T000083,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T000083,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T000083,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T000083,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T000083,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T000084,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T000084,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T000084,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T000085,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T000085,P040,Queso manchego curado,Queso,4,8.5,34.0,"gourmet,queso"
T000085,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T000085,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T000086,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T000086,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T000086,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T000086,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T000087,P042,Jamón ibérico (100g),Embutido,1,15.5,15.5,"gourmet,jamon"
T000087,P044,Chocolate 85% cacao,Dulce,4,3.8,15.2,"gourmet,chocolate"
T000087,P040,Queso manchego curado,Queso,1,8.5,8.5,"gourmet,queso"
T000087,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T000087,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T000088,P015,Aguacate (4 uds),Fruta,3,4.2,12.6,"vegano,fruta"
T000088,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T000088,P012,Garbanzos ecológicos,Legumbre,3,2.1,6.3,"vegano,legumbre"
T000089,P014,Quinoa (500g),Cereal,3,3.8,11.4,"vegano,cereal"
T000089,P012,Garbanzos ecológicos,Legumbre,4,2.1,8.4,"vegano,legumbre"
T000089,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T000089,P010,Tofu ecológico (400g),Proteína,1,3.2,3.2,"vegano,proteina"
T000090,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T000090,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T000090,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T000090,P013,Tahini (300g),Condimento,1,4.5,4.5,vegano
T000090,P010,Tofu ecológico (400g),Proteína,1,3.2,3.2,"vegano,proteina"
T000090,P012,Garbanzos ecológicos,Legumbre,3,2.1,6.3,"vegano,legumbre"
T000091,P011,Bebida de soja (1L),Lácteos Alt,3,1.5,4.5,"vegano,lacteo"
T000091,P012,Garbanzos ecológicos,Legumbre,2,2.1,4.2,"vegano,legumbre"
T000091,P010,Tofu ecológico (400g),Proteína,3,3.2,9.6,"vegano,proteina"
T000091,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T000092,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T000092,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T000092,P015,Aguacate (4 uds),Fruta,2,4.2,8.4,"vegano,fruta"
T000092,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T000092,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T000093,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T000093,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T000093,P010,Tofu ecológico (400g),Proteína,4,3.2,12.8,"vegano,proteina"
T000093,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T000094,P013,Tahini (300g),Condimento,2,4.5,9.0,vegano
T000094,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T000094,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T000095,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T000095,P015,Aguacate (4 uds),Fruta,2,4.2,8.4,"vegano,fruta"
T000095,P013,Tahini (300g),Condimento,3,4.5,13.5,vegano
T000096,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T000096,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T000096,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T000096,P011,Bebida de soja (1L),Lácteos Alt,1,1.5,1.5,"vegano,lacteo"
T000097,P011,Bebida de soja (1L),Lácteos Alt,4,1.5,6.0,"vegano,lacteo"
T000097,P010,Tofu ecológico (400g),Proteína,1,3.2,3.2,"vegano,proteina"
T000097,P013,Tahini (300g),Condimento,4,4.5,18.0,vegano
T000097,P012,Garbanzos ecológicos,Legumbre,2,2.1,4.2,"vegano,legumbre"
T000097,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T000097,P015,Aguacate (4 uds),Fruta,1,4.2,4.2,"vegano,fruta"
T000098,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T000098,P012,Garbanzos ecológicos,Legumbre,1,2.1,2.1,"vegano,legumbre"
T000098,P011,Bebida de soja (1L),Lácteos Alt,2,1.5,3.0,"vegano,lacteo"
T000098,P015,Aguacate (4 uds),Fruta,2,4.2,8.4,"vegano,fruta"
T000098,P013,Tahini (300g),Condimento,1,4.5,4.5,vegano
T000098,P014,Quinoa (500g),Cereal,2,3.8,7.6,"vegano,cereal"
T000099,P010,Tofu ecológico (400g),Proteína,2,3.2,6.4,"vegano,proteina"
T000099,P015,Aguacate (4 uds),Fruta,2,4.2,8.4,"vegano,fruta"
T000099,P013,Tahini (300g),Condimento,2,4.5,9.0,vegano
T000099,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T000100,P011,Bebida de soja (1L),Lácteos Alt,1,1.5,1.5,"vegano,lacteo"
T000100,P010,Tofu ecológico (400g),Proteína,1,3.2,3.2,"vegano,proteina"
T000100,P013,Tahini (300g),Condimento,2,4.5,9.0,vegano
T000101,P010,Tofu ecológico (400g),Proteína,3,3.2,9.6,"vegano,proteina"
T000101,P015,Aguacate (4 uds),Fruta,4,4.2,16.8,"vegano,fruta"
T000101,P011,Bebida de soja (1L),Lácteos Alt,3,1.5,4.5,"vegano,lacteo"
T000101,P014,Quinoa (500g),Cereal,3,3.8,11.4,"vegano,cereal"
T000102,P012,Garbanzos ecológicos,Legumbre,4,2.1,8.4,"vegano,legumbre"
T000102,P013,Tahini (300g),Condimento,1,4.5,4.5,vegano
T000102,P010,Tofu ecológico (400g),Proteína,4,3.2,12.8,"vegano,proteina"
T000102,P015,Aguacate (4 uds),Fruta,3,4.2,12.6,"vegano,fruta"
T000102,P014,Quinoa (500g),Cereal,4,3.8,15.2,"vegano,cereal"
T000102,P011,Bebida de soja (1L),Lácteos Alt,1,1.5,1.5,"vegano,lacteo"
T000103,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T000103,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T000103,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T000103,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T000103,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T000104,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T000104,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T000104,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T000105,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000105,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T000105,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T000105,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T000105,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T000105,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T000106,P022,Yogures naturales (12 uds),Lácteos,4,3.6,14.4,lacteo
T000106,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T000106,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T000107,P023,Pasta (3 packs),Carbohidratos,4,2.7,10.8,"pasta,basico"
T000107,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000107,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000108,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000108,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T000108,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T000108,P023,Pasta (3 packs),Carbohidratos,4,2.7,10.8,"pasta,basico"
T000109,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000109,P023,Pasta (3 packs),Carbohidratos,4,2.7,10.8,"pasta,basico"
T000109,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T000109,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T000109,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T000109,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T000110,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T000110,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T000110,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T000110,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T000110,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T000111,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000111,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T000111,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T000111,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T000111,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T000111,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T000112,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T000112,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000112,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T000112,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T000113,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T000113,P005,Brócoli (500g),Verdura,4,1.2,4.8,"fitness,verdura"
T000113,P001,Claras de huevo (6 uds),Proteína,4,4.5,18.0,"fitness,proteina"
T000113,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T000114,P001,Claras de huevo (6 uds),Proteína,1,4.5,4.5,"fitness,proteina"
T000114,P003,Pechuga de pollo (500g),Proteína,3,4.15,12.45,"fitness,proteina"
T000114,P005,Brócoli (500g),Verdura,1,1.2,1.2,"fitness,verdura"
T000114,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T000114,P004,Arroz integral (1kg),Carbohidratos,1,1.8,1.8,fitness
T000114,P002,Avena integral (1kg),Carbohidratos,1,2.3,2.3,"fitness,desayuno"
T000115,P004,Arroz integral (1kg),Carbohidratos,4,1.8,7.2,fitness
T000115,P006,Proteína whey (1kg),Suplemento,1,24.5,24.5,"fitness,proteina,suplemento"
T000115,P003,Pechuga de pollo (500g),Proteína,4,4.15,16.6,"fitness,proteina"
T000116,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T000116,P003,Pechuga de pollo (500g),Proteína,1,4.15,4.15,"fitness,proteina"
T000116,P004,Arroz integral (1kg),Carbohidratos,4,1.8,7.2,fitness
T000116,P002,Avena integral (1kg),Carbohidratos,4,2.3,9.2,"fitness,desayuno"
T000116,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T000117,P003,Pechuga de pollo (500g),Proteína,4,4.15,16.6,"fitness,proteina"
T000117,P002,Avena integral (1kg),Carbohidratos,3,2.3,6.9,"fitness,desayuno"
T000117,P004,Arroz integral (1kg),Carbohidratos,1,1.8,1.8,fitness
T000117,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T000117,P005,Brócoli (500g),Verdura,1,1.2,1.2,"fitness,verdura"
T000117,P001,Claras de huevo (6 uds),Proteína,3,4.5,13.5,"fitness,proteina"
T000118,P001,Claras de huevo (6 uds),Proteína,2,4.5,9.0,"fitness,proteina"
T000118,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T000118,P004,Arroz integral (1kg),Carbohidratos,2,1.8,3.6,fitness
T000118,P005,Brócoli (500g),Verdura,1,1.2,1.2,"fitness,verdura"
T000119,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T000119,P005,Brócoli (500g),Verdura,4,1.2,4.8,"fitness,verdura"
T000119,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T000119,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T000119,P001,Claras de huevo (6 uds),Proteína,4,4.5,18.0,"fitness,proteina"
T000120,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T000120,P006,Proteína whey (1kg),Suplemento,4,24.5,98.0,"fitness,proteina,suplemento"
T000120,P001,Claras de huevo (6 uds),Proteína,1,4.5,4.5,"fitness,proteina"
T000120,P003,Pechuga de pollo (500g),Proteína,4,4.15,16.6,"fitness,proteina"
T000121,P006,Proteína whey (1kg),Suplemento,2,24.5,49.0,"fitness,proteina,suplemento"
T000121,P003,Pechuga de pollo (500g),Proteína,4,4.15,16.6,"fitness,proteina"
T000121,P001,Claras de huevo (6 uds),Proteína,1,4.5,4.5,"fitness,proteina"
T000121,P002,Avena integral (1kg),Carbohidratos,3,2.3,6.9,"fitness,desayuno"
T000121,P005,Brócoli (500g),Verdura,4,1.2,4.8,"fitness,verdura"
T000121,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T000122,P004,Arroz integral (1kg),Carbohidratos,3,1.8,5.4,fitness
T000122,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T000122,P001,Claras de huevo (6 uds),Proteína,2,4.5,9.0,"fitness,proteina"
T000122,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T000122,P002,Avena integral (1kg),Carbohidratos,2,2.3,4.6,"fitness,desayuno"
T000122,P003,Pechuga de pollo (500g),Proteína,4,4.15,16.6,"fitness,proteina"
T000123,P006,Proteína whey (1kg),Suplemento,3,24.5,73.5,"fitness,proteina,suplemento"
T000123,P005,Brócoli (500g),Verdura,3,1.2,3.6,"fitness,verdura"
T000123,P001,Claras de huevo (6 uds),Proteína,4,4.5,18.0,"fitness,proteina"
T000123,P003,Pechuga de pollo (500g),Proteína,4,4.15,16.6,"fitness,proteina"
T000123,P002,Avena integral (1kg),Carbohidratos,1,2.3,2.3,"fitness,desayuno"
T000123,P004,Arroz integral (1kg),Carbohidratos,1,1.8,1.8,fitness
T000124,P004,Arroz integral (1kg),Carbohidratos,2,1.8,3.6,fitness
T000124,P001,Claras de huevo (6 uds),Proteína,3,4.5,13.5,"fitness,proteina"
T000124,P005,Brócoli (500g),Verdura,2,1.2,2.4,"fitness,verdura"
T000124,P002,Avena integral (1kg),Carbohidratos,3,2.3,6.9,"fitness,desayuno"
T000124,P006,Proteína whey (1kg),Suplemento,4,24.5,98.0,"fitness,proteina,suplemento"
T000124,P003,Pechuga de pollo (500g),Proteína,2,4.15,8.3,"fitness,proteina"
T000125,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T000125,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T000125,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T000125,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T000125,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T000126,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T000126,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T000126,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T000126,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T000126,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000127,P025,Galletas (2 packs),Dulce,1,3.0,3.0,dulce
T000127,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T000127,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T000127,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T000127,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T000127,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000128,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T000128,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000128,P023,Pasta (3 packs),Carbohidratos,1,2.7,2.7,"pasta,basico"
T000128,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T000128,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T000129,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000129,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000129,P020,Leche entera (6 pack),Lácteos,1,5.4,5.4,"lacteo,basico"
T000129,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T000129,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T000129,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T000130,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T000130,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T000130,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T000131,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T000131,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000131,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000131,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T000131,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T000131,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T000132,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T000132,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T000132,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T000133,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T000133,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T000133,P022,Yogures naturales (12 uds),Lácteos,1,3.6,3.6,lacteo
T000134,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000134,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T000134,P024,Tomate frito (3 botes),Conserva,3,2.1,6.3,"conserva,basico"
T000134,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T000134,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000135,P025,Galletas (2 packs),Dulce,3,3.0,9.0,dulce
T000135,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T000135,P021,Pan de molde,Panadería,4,1.2,4.8,"panaderia,basico"
T000135,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T000135,P024,Tomate frito (3 botes),Conserva,4,2.1,8.4,"conserva,basico"
T000135,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000136,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T000136,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T000136,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T000136,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000136,P020,Leche entera (6 pack),Lácteos,4,5.4,21.6,"lacteo,basico"
T000136,P024,Tomate frito (3 botes),Conserva,1,2.1,2.1,"conserva,basico"
T000137,P021,Pan de molde,Panadería,1,1.2,1.2,"panaderia,basico"
T000137,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T000137,P025,Galletas (2 packs),Dulce,4,3.0,12.0,dulce
T000138,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T000138,P021,Pan de molde,Panadería,2,1.2,2.4,"panaderia,basico"
T000138,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T000138,P022,Yogures naturales (12 uds),Lácteos,3,3.6,10.8,lacteo
T000138,P020,Leche entera (6 pack),Lácteos,2,5.4,10.8,"lacteo,basico"
T000138,P023,Pasta (3 packs),Carbohidratos,3,2.7,8.1,"pasta,basico"
T000139,P022,Yogures naturales (12 uds),Lácteos,2,3.6,7.2,lacteo
T000139,P023,Pasta (3 packs),Carbohidratos,2,2.7,5.4,"pasta,basico"
T000139,P024,Tomate frito (3 botes),Conserva,2,2.1,4.2,"conserva,basico"
T000139,P025,Galletas (2 packs),Dulce,2,3.0,6.0,dulce
T000139,P020,Leche entera (6 pack),Lácteos,3,5.4,16.2,"lacteo,basico"
T000139,P021,Pan de molde,Panadería,3,1.2,3.6,"panaderia,basico"
T000140,P044,Chocolate 85% cacao,Dulce,1,3.8,3.8,"gourmet,chocolate"
T000140,P043,Vino tinto reserva,Bebida,3,9.5,28.5,"gourmet,vino"
T000140,P041,Aceite de oliva virgen extra,Aceite,4,12.0,48.0,"gourmet,aceite"
T000140,P042,Jamón ibérico (100g),Embutido,3,15.5,46.5,"gourmet,jamon"
T000141,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T000141,P040,Queso manchego curado,Queso,2,8.5,17.0,"gourmet,queso"
T000141,P041,Aceite de oliva virgen extra,Aceite,2,12.0,24.0,"gourmet,aceite"
T000141,P042,Jamón ibérico (100g),Embutido,2,15.5,31.0,"gourmet,jamon"
T000142,P041,Aceite de oliva virgen extra,Aceite,1,12.0,12.0,"gourmet,aceite"
T000142,P044,Chocolate 85% cacao,Dulce,2,3.8,7.6,"gourmet,chocolate"
T000142,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T000142,P042,Jamón ibérico (100g),Embutido,4,15.5,62.0,"gourmet,jamon"
T000142,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T000143,P043,Vino tinto reserva,Bebida,1,9.5,9.5,"gourmet,vino"
T000143,P040,Queso manchego curado,Queso,3,8.5,25.5,"gourmet,queso"
T000143,P042,Jamón ibérico (100g),Embutido,1,15.5,15.5,"gourmet,jamon"
